row_ordinal,block_count,command_block_count,output_block_count,heredoc_count,file_write_indicator,assessment_status,disposition
1106,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1107,25,1,24,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1108,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1109,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1110,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1111,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1112,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1113,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1114,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1115,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1116,18,1,17,1,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1117,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1118,2,1,1,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1119,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1120,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1121,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1122,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1123,2,1,1,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1124,2,1,1,1,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1125,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1126,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1127,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1128,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1129,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1130,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1131,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1132,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1133,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1134,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1135,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1136,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1137,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1138,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1139,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1140,2,1,1,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1141,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1142,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1143,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1144,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1145,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1146,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1147,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1148,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1149,2,1,1,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1150,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1151,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1152,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1153,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1154,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1155,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1156,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1157,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1158,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1159,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1160,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1161,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1162,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1163,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1164,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1165,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1166,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1167,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1168,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1169,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1170,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1171,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1172,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1173,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1174,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1175,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1176,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1177,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1178,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1179,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1180,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1181,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1182,2,1,1,1,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1183,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1184,2,1,1,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1185,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1186,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1187,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1188,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1189,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1190,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1191,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1192,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1193,29,1,28,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1194,2,1,1,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1195,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1196,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1197,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1198,1,1,0,0,True,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1199,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1200,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1201,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1202,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1203,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1204,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1205,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1206,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1207,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1208,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1209,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1210,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1211,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1212,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1213,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1214,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1215,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1216,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1217,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1218,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1219,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1220,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1221,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1222,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1223,1,1,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1224,2,1,1,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1225,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1226,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1227,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
1228,0,0,0,0,False,ASSESSED_FROM_STABILIZED_FULL_FLYOUT_HTML,PRIVATE_LOCAL_ACTIVITY_EVIDENCE_SEARCHED_PUBLIC_FINDINGS_CROSSWALKED_SEPARATELY
